index,quarterly,annually,year,ID
1125,1.8,8.3,2022,4426
1153,2.5,8.3,2022,4427
1214,-5.7,14.3,2022,4479
1218,0.3,9.4,2022,4480
1256,3.1,9.2,2022,4481
1026,-1.5,5.7,2022,4533
1087,5.9,7.3,2022,4534
1068,-1.7,1.4,2022,4535
1088,3.6,6.0,2022,4587
1098,0.9,7.2,2022,4588
1102,0.4,2.4,2022,4589
1038,0.1,-3.9,2022,4641
1130,8.9,2.9,2022,4642
1186,5.0,11.4,2022,4643
1077,2.3,6.6,2022,4695
1130,4.9,12.5,2022,4696
1148,1.6,13.1,2022,4697
1032,3.0,7.4,2022,4749
1049,1.6,7.2,2022,4750
1096,4.5,11.7,2022,4751
1102,0.8,2.7,2022,4803
1118,1.5,3.3,2022,4804
1131,1.2,4.0,2022,4805
1005,1.1,0.2,2022,4857
1008,0.3,0.7,2022,4858
1018,1.0,2.2,2022,4859
1148,0.5,3.9,2022,4911
1172,2.1,4.5,2022,4912
1187,1.3,5.0,2022,4913
1299,0.0,4.3,2022,4965
1390,7.0,11.4,2022,4966
1395,0.4,8.8,2022,4967
1144,5.5,20.0,2022,5019
1177,2.9,19.5,2022,5020
1160,-1.4,12.4,2022,5021
1188,3.9,10.8,2022,5073
1173,-1.3,6.3,2022,5074
1158,-1.3,4.1,2022,5075
1144,7.0,25.0,2022,5127
1209,5.7,26.3,2022,5128
1170,-3.2,16.0,2022,5129
1266,8.8,32.4,2022,5181
1345,6.2,32.6,2022,5182
1283,-4.6,18.8,2022,5183
1203,-5.9,3.9,2022,5235
1019,-15.3,-8.9,2022,5236
1127,10.6,-9.5,2022,5237
869,0.1,-0.3,2022,5289
859,-1.2,0.1,2022,5290
881,2.6,3.4,2022,5291
1271,1.0,3.0,2022,5343
1299,2.2,5.5,2022,5344
1386,6.7,10.4,2022,5345
310,-4.3,-4.0,2022,5397
333,7.4,16.8,2022,5398
275,-17.4,-0.7,2022,5399
885,0.3,-0.2,2022,5451
873,-1.4,-0.2,2022,5452
898,2.9,3.3,2022,5453
1043,-0.6,2.6,2022,5505
1048,0.5,3.3,2022,5506
1067,1.8,3.3,2022,5507
498,-8.8,-11.7,2022,5559
434,-12.9,-11.6,2022,5560
463,6.7,-10.1,2022,5561
1227,1.6,9.2,2022,5613
1294,5.5,13.6,2022,5614
1337,3.3,14.2,2022,5615
1142,1.0,7.8,2022,5667
1163,1.8,6.9,2022,5668
1197,2.9,7.5,2022,5669
1065,0.0,0.9,2022,5721
1080,1.4,2.8,2022,5722
1050,-2.8,-0.6,2022,5723
1225,-1.4,2.1,2022,5775
1252,2.2,1.2,2022,5776
1251,-0.1,1.6,2022,5777
1563,2.1,6.3,2022,5829
1580,1.1,6.7,2022,5830
1757,11.2,13.1,2022,5831
1020,1.7,1.8,2022,5883
1020,0.0,1.8,2022,5884
1024,0.4,2.1,2022,5885
1230,0.0,0.9,2022,5937
1230,0.0,0.9,2022,5938
1271,3.3,3.3,2022,5939
1123,2.7,2.7,2022,5991
1123,0.0,2.7,2022,5992
1123,0.0,2.7,2022,5993
909,1.6,1.6,2022,6045
909,0.0,1.6,2022,6046
909,0.0,1.6,2022,6047
1118,0.8,0.8,2022,6099
1118,0.0,0.8,2022,6100
1118,0.0,0.8,2022,6101
1203,1.2,5.5,2022,6153
1214,0.9,4.7,2022,6154
1226,1.0,4.3,2022,6155
1005,1.9,7.3,2022,6207
1027,2.2,8.8,2022,6208
1041,1.4,7.8,2022,6209
1336,-0.3,0.7,2022,6261
1334,-0.1,1.1,2022,6262
1405,5.3,5.7,2022,6263
1312,0.6,3.4,2022,6315
1316,0.3,2.8,2022,6316
1321,0.4,2.1,2022,6317
703,0.0,-2.9,2022,6369
702,-0.1,-2.8,2022,6370
715,1.9,-0.3,2022,6371
1412,2.8,10.6,2022,6423
1422,0.7,7.7,2022,6424
1425,0.2,6.2,2022,6425
1082,11.1,17.5,2022,6477
1187,9.7,28.0,2022,6478
1262,6.3,36.6,2022,6479
1082,11.1,17.5,2022,6531
1187,9.7,28.0,2022,6532
1262,6.3,36.6,2022,6533
1194,2.2,6.0,2022,6585
1211,1.4,6.5,2022,6586
1229,1.5,6.5,2022,6587
1149,3.6,7.4,2022,6639
1161,1.0,7.1,2022,6640
1207,4.0,8.3,2022,6641
1299,10.6,16.5,2022,6693
1273,-2.0,8.7,2022,6694
1455,14.3,13.6,2022,6695
1161,3.3,7.6,2022,6747
1161,0.0,7.5,2022,6748
1193,2.8,7.0,2022,6749
1085,2.5,6.1,2022,6801
1107,2.0,7.6,2022,6802
1129,2.0,8.0,2022,6803
1074,2.2,2.4,2022,6855
1085,1.0,3.7,2022,6856
1104,1.8,4.7,2022,6857
1264,1.2,5.4,2022,6909
1296,2.5,6.1,2022,6910
1321,1.9,7.0,2022,6911
1539,3.4,3.3,2022,6963
1549,0.6,4.0,2022,6964
1563,0.9,4.6,2022,6965
1091,1.6,1.9,2022,7017
1111,1.8,3.3,2022,7018
1139,2.5,5.4,2022,7019
1936,4.3,4.0,2022,7071
1938,0.1,4.3,2022,7072
1938,0.0,4.2,2022,7073
1037,-0.7,2.4,2022,7125
1050,1.3,1.2,2022,7126
1067,1.6,2.7,2022,7127
1041,-0.7,2.6,2022,7179
1054,1.2,1.2,2022,7180
1068,1.3,2.4,2022,7181
1009,-0.5,1.9,2022,7233
1022,1.3,1.4,2022,7234
1051,2.8,4.0,2022,7235
1240,1.0,4.0,2022,7287
1255,1.2,4.6,2022,7288
1278,1.8,4.6,2022,7289
1260,1.3,4.7,2022,7341
1278,1.4,5.0,2022,7342
1293,1.2,5.3,2022,7343
1260,1.3,4.7,2022,7395
1278,1.4,5.0,2022,7396
1293,1.2,5.3,2022,7397
1263,1.4,6.0,2022,7449
1291,2.2,6.8,2022,7450
1315,1.9,7.6,2022,7451
1421,0.1,7.2,2022,7503
1421,0.0,7.2,2022,7504
1522,7.1,7.2,2022,7505
1439,0.0,7.2,2022,7557
1439,0.0,7.2,2022,7558
1544,7.3,7.3,2022,7559
1092,1.2,0.2,2022,7611
1112,1.8,1.8,2022,7612
1096,-1.4,0.6,2022,7613
1085,1.3,0.1,2022,7665
1104,1.8,1.7,2022,7666
1087,-1.5,0.4,2022,7667
1095,-0.1,7.0,2022,7719
1114,1.7,7.7,2022,7720
1139,2.2,7.6,2022,7721
1189,-4.1,11.7,2022,7773
1197,0.7,9.4,2022,7774
1231,2.8,9.5,2022,7775
1032,-1.4,0.6,2022,7827
1069,3.6,1.2,2022,7828
1051,-1.7,0.6,2022,7829
1094,2.7,3.5,2022,7881
1115,1.9,6.6,2022,7882
1123,0.7,3.6,2022,7883
1001,-2.8,0.7,2022,7935
1029,2.8,10.3,2022,7936
1000,-2.8,-5.7,2022,7937
1025,1.0,4.8,2022,7989
1062,3.6,7.9,2022,7990
1082,1.9,9.8,2022,7991
1055,3.0,9.0,2022,8043
1073,1.7,8.3,2022,8044
1126,4.9,13.1,2022,8045
1090,0.8,2.3,2022,8097
1102,1.1,2.8,2022,8098
1115,1.2,3.8,2022,8099
1003,1.8,0.0,2022,8151
1003,0.0,0.7,2022,8152
1019,1.6,3.0,2022,8153
1134,0.4,3.4,2022,8205
1152,1.6,3.8,2022,8206
1164,1.0,4.2,2022,8207
1284,0.0,4.3,2022,8259
1373,6.9,11.4,2022,8260
1378,0.4,8.8,2022,8261
1080,5.1,19.1,2022,8313
1115,3.2,19.3,2022,8314
1108,-0.6,13.2,2022,8315
1163,3.9,10.4,2022,8367
1153,-0.9,6.5,2022,8368
1137,-1.4,4.4,2022,8369
1077,6.4,22.2,2022,8421
1132,5.1,23.4,2022,8422
1098,-3.0,14.3,2022,8423
1267,8.8,32.5,2022,8475
1346,6.2,32.6,2022,8476
1283,-4.7,18.7,2022,8477
1143,-7.7,4.8,2022,8529
994,-13.0,-6.7,2022,8530
1145,15.2,-3.9,2022,8531
958,0.3,0.1,2022,8583
950,-0.8,0.5,2022,8584
973,2.4,3.4,2022,8585
1287,1.2,2.9,2022,8637
1323,2.8,6.2,2022,8638
1404,6.1,10.6,2022,8639
465,-4.1,-4.1,2022,8691
500,7.5,16.8,2022,8692
412,-17.6,-1.0,2022,8693
966,0.3,0.1,2022,8745
956,-1.0,0.3,2022,8746
980,2.5,3.3,2022,8747
1063,-0.6,2.1,2022,8799
1069,0.6,3.0,2022,8800
1078,0.8,2.3,2022,8801
459,-9.8,-12.9,2022,8853
397,-13.5,-12.4,2022,8854
424,6.8,-11.3,2022,8855
1153,0.9,5.1,2022,8907
1165,1.0,5.7,2022,8908
1202,3.2,6.2,2022,8909
1182,0.9,8.0,2022,8961
1207,2.1,7.4,2022,8962
1241,2.8,7.4,2022,8963
1033,0.0,0.8,2022,9015
1045,1.2,2.4,2022,9016
1021,-2.3,-0.4,2022,9017
1357,-0.9,2.6,2022,9069
1398,3.0,3.3,2022,9070
1415,1.2,4.5,2022,9071
1434,2.6,6.2,2022,9123
1435,0.1,6.9,2022,9124
1516,5.6,10.6,2022,9125
1042,1.5,2.1,2022,9177
1042,0.0,2.1,2022,9178
1055,1.2,2.7,2022,9179
1205,0.0,1.9,2022,9231
1205,0.0,1.9,2022,9232
1252,3.9,3.9,2022,9233
1129,2.7,2.7,2022,9285
1129,0.0,2.7,2022,9286
1129,0.0,2.7,2022,9287
923,1.5,1.5,2022,9339
923,0.0,1.5,2022,9340
923,0.0,1.5,2022,9341
1120,0.9,0.9,2022,9393
1120,0.0,0.9,2022,9394
1120,0.0,0.9,2022,9395
1278,0.9,5.2,2022,9447
1289,0.9,4.3,2022,9448
1300,0.9,3.7,2022,9449
1066,2.3,8.0,2022,9501
1090,2.3,9.5,2022,9502
1102,1.1,8.1,2022,9503
1120,-0.9,-1.2,2022,9555
1099,-1.9,-2.8,2022,9556
1133,3.1,0.4,2022,9557
1349,0.6,3.5,2022,9609
1353,0.3,2.9,2022,9610
1359,0.4,2.1,2022,9611
711,0.0,-6.2,2022,9663
711,0.0,-6.1,2022,9664
751,5.6,-0.1,2022,9665
1367,1.4,7.0,2022,9717
1390,1.7,5.1,2022,9718
1404,1.0,5.0,2022,9719
1060,11.2,17.4,2022,9771
1165,9.9,28.3,2022,9772
1241,6.5,37.1,2022,9773
1060,11.2,17.4,2022,9825
1165,9.9,28.3,2022,9826
1241,6.5,37.1,2022,9827
1180,2.0,6.0,2022,9879
1197,1.4,6.5,2022,9880
1220,1.9,6.5,2022,9881
1144,3.2,7.0,2022,9933
1159,1.3,7.0,2022,9934
1206,4.1,8.3,2022,9935
1248,9.5,16.4,2022,9987
1235,-1.0,8.5,2022,9988
1432,16.0,13.4,2022,9989
1137,3.3,6.8,2022,10041
1141,0.4,7.2,2022,10042
1171,2.6,7.4,2022,10043
1085,2.5,6.1,2022,10095
1106,1.9,7.6,2022,10096
1127,1.9,8.0,2022,10097
1075,2.2,2.3,2022,10149
1087,1.1,3.8,2022,10150
1106,1.7,4.9,2022,10151
1261,1.2,5.4,2022,10203
1294,2.6,6.2,2022,10204
1319,1.9,7.1,2022,10205
1458,3.0,3.0,2022,10257
1469,0.8,3.7,2022,10258
1486,1.2,4.6,2022,10259
1089,1.5,1.9,2022,10311
1107,1.7,3.2,2022,10312
1134,2.4,5.1,2022,10313
1936,4.2,3.9,2022,10365
1938,0.1,4.2,2022,10366
1939,0.1,4.2,2022,10367
1022,-0.8,2.3,2022,10419
1031,0.9,0.7,2022,10420
1047,1.6,2.2,2022,10421
1026,-0.7,2.4,2022,10473
1034,0.8,0.6,2022,10474
1048,1.4,1.9,2022,10475
1020,-2.0,1.1,2022,10527
1042,2.2,1.7,2022,10528
1073,3.0,4.2,2022,10529
1243,1.1,4.3,2022,10581
1259,1.3,4.8,2022,10582
1280,1.7,4.8,2022,10583
1248,1.2,4.7,2022,10635
1266,1.4,5.0,2022,10636
1281,1.2,5.3,2022,10637
1248,1.2,4.7,2022,10689
1266,1.4,5.0,2022,10690
1281,1.2,5.3,2022,10691
1274,1.6,6.8,2022,10743
1299,2.0,7.6,2022,10744
1321,1.7,8.1,2022,10745
1414,0.1,7.1,2022,10797
1414,0.0,7.1,2022,10798
1513,7.0,7.1,2022,10799
1437,0.0,7.2,2022,10851
1437,0.0,7.2,2022,10852
1540,7.2,7.2,2022,10853
1099,1.2,0.3,2022,10905
1119,1.8,1.9,2022,10906
1104,-1.3,0.7,2022,10907
1088,1.2,0.1,2022,10959
1108,1.8,1.7,2022,10960
1090,-1.6,0.3,2022,10961
1073,1.1,4.8,2022,11013
1104,2.9,7.2,2022,11014
1124,1.8,7.7,2022,11015
1134,-0.8,7.7,2022,11067
1153,1.7,9.2,2022,11068
1180,2.3,10.2,2022,11069
1065,-0.4,0.9,2022,11121
1125,5.6,3.6,2022,11122
1083,-3.7,-2.3,2022,11123
1052,1.6,1.9,2022,11175
1078,2.5,6.0,2022,11176
1088,0.9,3.3,2022,11177
1007,0.6,-1.7,2022,11229
1068,6.1,3.3,2022,11230
1113,4.2,9.1,2022,11231
1072,1.8,7.0,2022,11283
1121,4.6,12.2,2022,11284
1137,1.4,12.7,2022,11285
1056,2.5,6.3,2022,11337
1073,1.6,6.4,2022,11338
1113,3.7,10.0,2022,11339
1108,0.8,2.5,2022,11391
1122,1.3,3.2,2022,11392
1136,1.2,4.1,2022,11393
1006,1.7,0.2,2022,11445
1010,0.4,1.4,2022,11446
1024,1.4,3.2,2022,11447
1142,0.6,3.3,2022,11499
1158,1.4,3.6,2022,11500
1171,1.1,4.2,2022,11501
1264,0.0,3.9,2022,11553
1333,5.5,9.4,2022,11554
1352,1.4,8.6,2022,11555
1105,4.8,18.2,2022,11607
1143,3.4,18.6,2022,11608
1141,-0.2,13.4,2022,11609
1127,3.4,9.2,2022,11661
1118,-0.8,5.5,2022,11662
1108,-0.9,4.1,2022,11663
1126,6.6,23.1,2022,11715
1184,5.2,24.1,2022,11716
1152,-2.7,15.1,2022,11717
1262,8.8,32.4,2022,11769
1340,6.2,32.5,2022,11770
1278,-4.6,18.7,2022,11771
1036,-8.7,2.8,2022,11823
992,-4.2,1.7,2022,11824
1180,19.0,8.0,2022,11825
848,0.1,-0.2,2022,11877
842,-0.7,0.7,2022,11878
857,1.8,3.3,2022,11879
1303,1.2,3.1,2022,11931
1332,2.2,5.6,2022,11932
1421,6.7,10.6,2022,11933
318,-4.2,-4.2,2022,11985
342,7.5,16.7,2022,11986
282,-17.5,-1.1,2022,11987
880,0.3,-0.1,2022,12039
871,-1.0,0.1,2022,12040
892,2.4,3.2,2022,12041
1059,-0.5,2.8,2022,12093
1065,0.6,3.3,2022,12094
1080,1.4,3.3,2022,12095
408,-7.7,-8.9,2022,12147
362,-11.3,-10.0,2022,12148
382,5.5,-8.6,2022,12149
1149,0.8,5.6,2022,12201
1185,3.1,8.3,2022,12202
1198,1.1,7.2,2022,12203
1169,1.0,7.1,2022,12255
1190,1.8,6.4,2022,12256
1218,2.4,6.6,2022,12257
1061,0.1,1.0,2022,12309
1072,1.0,2.6,2022,12310
1054,-1.7,0.2,2022,12311
1308,-2.2,3.6,2022,12363
1360,4.0,3.4,2022,12364
1374,1.0,5.0,2022,12365
1495,3.0,7.2,2022,12417
1477,-1.2,6.4,2022,12418
1578,6.8,10.7,2022,12419
1095,1.3,1.9,2022,12471
1095,0.0,1.9,2022,12472
1109,1.3,2.6,2022,12473
1192,0.0,1.9,2022,12525
1192,0.0,1.9,2022,12526
1240,4.0,4.0,2022,12527
1139,2.7,2.7,2022,12579
1139,0.0,2.7,2022,12580
1139,0.0,2.7,2022,12581
954,1.4,1.4,2022,12633
954,0.0,1.4,2022,12634
954,0.0,1.4,2022,12635
1112,0.9,0.9,2022,12687
1112,0.0,0.9,2022,12688
1112,0.0,0.9,2022,12689
1241,1.0,4.7,2022,12741
1251,0.8,4.2,2022,12742
1262,0.9,3.7,2022,12743
1064,1.7,6.7,2022,12795
1083,1.8,7.9,2022,12796
1097,1.3,6.9,2022,12797
1209,0.8,4.2,2022,12849
1225,1.3,4.0,2022,12850
1260,2.9,6.5,2022,12851
1335,0.7,3.8,2022,12903
1340,0.4,3.2,2022,12904
1346,0.4,2.4,2022,12905
731,0.0,-7.2,2022,12957
661,-9.6,-16.0,2022,12958
702,6.2,-10.5,2022,12959
1241,1.9,6.8,2022,13011
1280,3.1,7.3,2022,13012
1295,1.2,7.0,2022,13013
1123,12.0,18.8,2022,13065
1238,10.2,29.9,2022,13066
1316,6.3,38.7,2022,13067
1123,12.0,18.8,2022,13119
1238,10.2,29.9,2022,13120
1316,6.3,38.7,2022,13121
1169,2.4,6.4,2022,13173
1188,1.6,7.0,2022,13174
1212,2.0,7.3,2022,13175
1152,3.0,6.9,2022,13227
1166,1.2,6.7,2022,13228
1214,4.1,8.1,2022,13229
1271,8.4,16.4,2022,13281
1252,-1.5,8.5,2022,13282
1453,16.1,13.4,2022,13283
1134,3.4,7.1,2022,13335
1137,0.3,7.5,2022,13336
1170,2.9,7.7,2022,13337
1081,2.4,5.6,2022,13389
1102,1.9,7.2,2022,13390
1126,2.2,8.0,2022,13391
1072,2.1,2.1,2022,13443
1080,0.7,3.3,2022,13444
1099,1.8,4.4,2022,13445
1256,1.1,5.2,2022,13497
1288,2.5,5.8,2022,13498
1312,1.9,6.8,2022,13499
1377,2.9,2.9,2022,13551
1389,0.9,3.7,2022,13552
1406,1.2,4.6,2022,13553
1083,1.6,1.9,2022,13605
1101,1.7,3.2,2022,13606
1128,2.5,5.1,2022,13607
1941,4.2,3.9,2022,13659
1943,0.1,4.2,2022,13660
1943,0.0,4.2,2022,13661
1018,-0.6,2.4,2022,13713
1025,0.7,0.4,2022,13714
1038,1.3,1.6,2022,13715
1026,-0.5,2.3,2022,13767
1030,0.4,0.2,2022,13768
1043,1.3,1.4,2022,13769
975,-1.5,2.3,2022,13821
998,2.4,1.4,2022,13822
1014,1.6,2.9,2022,13823
1244,1.1,4.3,2022,13875
1260,1.3,4.8,2022,13876
1282,1.7,4.9,2022,13877
1242,1.1,4.5,2022,13929
1260,1.4,4.9,2022,13930
1275,1.2,5.2,2022,13931
1242,1.1,4.5,2022,13983
1260,1.4,4.9,2022,13984
1275,1.2,5.2,2022,13985
1287,1.5,6.3,2022,14037
1317,2.3,7.5,2022,14038
1341,1.8,8.1,2022,14039
1409,0.1,7.1,2022,14091
1409,0.0,7.1,2022,14092
1510,7.2,7.2,2022,14093
1435,0.0,7.1,2022,14145
1435,0.0,7.1,2022,14146
1540,7.3,7.3,2022,14147
1100,1.3,0.5,2022,14199
1119,1.7,1.9,2022,14200
1104,-1.3,0.7,2022,14201
1089,1.3,0.2,2022,14253
1108,1.7,1.7,2022,14254
1090,-1.6,0.3,2022,14255
1095,0.4,6.1,2022,14307
1118,2.1,7.0,2022,14308
1138,1.8,7.4,2022,14309
1146,-2.4,9.0,2022,14361
1167,1.8,9.0,2022,14362
1188,1.8,9.5,2022,14363
1044,-1.3,5.2,2022,14415
1105,5.8,6.7,2022,14416
1080,-2.3,0.3,2022,14417
1091,2.4,3.5,2022,14469
1098,0.6,4.7,2022,14470
1095,-0.3,1.7,2022,14471
983,-0.5,-1.8,2022,14523
1040,5.8,3.4,2022,14524
1075,3.4,6.4,2022,14525
1050,1.3,5.6,2022,14577
1083,3.1,8.4,2022,14578
1109,2.4,10.6,2022,14579
1093,2.4,7.3,2022,14631
1112,1.7,7.3,2022,14632
1160,4.3,11.2,2022,14633
1109,1.2,2.4,2022,14685
1120,1.0,2.9,2022,14686
1137,1.5,4.2,2022,14687
1002,2.0,-0.1,2022,14739
1003,0.1,0.8,2022,14740
1022,1.9,3.5,2022,14741
1172,0.6,4.2,2022,14793
1190,1.5,4.2,2022,14794
1206,1.3,4.7,2022,14795
1282,0.0,4.1,2022,14847
1349,5.2,9.2,2022,14848
1371,1.6,8.6,2022,14849
1140,4.4,17.4,2022,14901
1171,2.7,17.3,2022,14902
1184,1.1,13.3,2022,14903
1095,2.9,7.1,2022,14955
1094,-0.1,4.8,2022,14956
1088,-0.5,4.4,2022,14957
1178,7.0,24.7,2022,15009
1246,5.8,26.1,2022,15010
1210,-2.9,16.3,2022,15011
1276,8.8,32.5,2022,15063
1355,6.2,32.6,2022,15064
1293,-4.6,18.7,2022,15065
1138,-7.9,4.1,2022,15117
1001,-12.0,-5.0,2022,15118
1224,22.3,2.0,2022,15119
808,0.1,-0.4,2022,15171
804,-0.5,1.1,2022,15172
814,1.2,3.3,2022,15173
1268,1.0,2.7,2022,15225
1302,2.7,5.9,2022,15226
1386,6.5,10.6,2022,15227
335,-4.0,-4.0,2022,15279
360,7.5,16.9,2022,15280
296,-17.8,-1.0,2022,15281
850,0.5,-0.1,2022,15333
840,-1.2,0.0,2022,15334
861,2.5,3.5,2022,15335
1068,-0.8,3.6,2022,15387
1078,0.9,4.3,2022,15388
1095,1.6,3.8,2022,15389
463,-5.5,-7.4,2022,15441
429,-7.3,-7.1,2022,15442
449,4.7,-4.5,2022,15443
1158,1.6,8.9,2022,15495
1218,5.2,13.0,2022,15496
1262,3.6,14.0,2022,15497
1157,-0.3,9.5,2022,15549
1187,2.6,8.1,2022,15550
1216,2.4,6.4,2022,15551
1084,0.0,0.3,2022,15603
1095,1.0,2.5,2022,15604
1079,-1.5,0.2,2022,15605
1317,-2.9,3.8,2022,15657
1375,4.4,5.0,2022,15658
1368,-0.5,5.6,2022,15659
1500,2.9,8.2,2022,15711
1479,-1.4,6.9,2022,15712
1569,6.1,10.7,2022,15713
1065,1.3,2.1,2022,15765
1065,0.0,2.1,2022,15766
1081,1.5,2.9,2022,15767
1166,0.0,1.8,2022,15819
1166,0.0,1.8,2022,15820
1211,3.9,3.9,2022,15821
1172,3.1,3.1,2022,15873
1172,0.0,3.1,2022,15874
1172,0.0,3.1,2022,15875
991,1.4,1.4,2022,15927
991,0.0,1.4,2022,15928
991,0.0,1.4,2022,15929
1093,0.9,0.9,2022,15981
1093,0.0,0.9,2022,15982
1093,0.0,0.9,2022,15983
1244,1.1,4.5,2022,16035
1257,1.0,4.4,2022,16036
1268,0.9,4.0,2022,16037
1073,1.9,6.9,2022,16089
1095,2.1,8.1,2022,16090
1105,0.9,7.2,2022,16091
1150,-0.5,1.4,2022,16143
1177,2.3,4.3,2022,16144
1207,2.5,6.2,2022,16145
1321,0.7,3.6,2022,16197
1327,0.5,3.1,2022,16198
1332,0.4,2.4,2022,16199
736,0.0,-7.0,2022,16251
687,-6.7,-13.1,2022,16252
730,6.3,-7.4,2022,16253
1289,1.7,6.2,2022,16305
1325,2.8,6.9,2022,16306
1336,0.8,6.5,2022,16307
1131,12.6,20.6,2022,16359
1249,10.4,31.5,2022,16360
1321,5.8,39.5,2022,16361
1131,12.6,20.6,2022,16413
1249,10.4,31.5,2022,16414
1321,5.8,39.5,2022,16415
1160,2.4,6.9,2022,16467
1181,1.8,7.7,2022,16468
1208,2.3,8.1,2022,16469
1158,2.9,6.7,2022,16521
1174,1.4,6.4,2022,16522
1223,4.2,7.8,2022,16523
1253,8.9,17.4,2022,16575
1246,-0.6,7.9,2022,16576
1472,18.1,13.3,2022,16577
1151,3.4,7.3,2022,16629
1150,-0.1,7.1,2022,16630
1180,2.6,7.0,2022,16631
1085,2.4,5.4,2022,16683
1106,1.9,7.1,2022,16684
1131,2.3,8.0,2022,16685
1082,2.4,2.4,2022,16737
1092,0.9,3.8,2022,16738
1111,1.7,4.9,2022,16739
1253,1.0,5.0,2022,16791
1286,2.6,5.8,2022,16792
1308,1.7,6.5,2022,16793
1333,2.3,2.8,2022,16845
1349,1.2,3.8,2022,16846
1371,1.6,4.9,2022,16847
1094,1.3,2.1,2022,16899
1113,1.7,3.4,2022,16900
1141,2.5,5.3,2022,16901
1944,4.2,3.9,2022,16953
1946,0.1,4.2,2022,16954
1947,0.1,4.2,2022,16955
1016,-0.8,2.2,2022,17007
1025,0.9,0.3,2022,17008
1036,1.1,1.3,2022,17009
1010,-0.7,1.5,2022,17061
1015,0.5,-0.1,2022,17062
1025,1.0,0.8,2022,17063
1049,-0.8,6.0,2022,17115
1075,2.5,2.5,2022,17116
1091,1.5,3.7,2022,17117
1247,1.0,4.4,2022,17169
1263,1.3,4.9,2022,17170
1286,1.8,5.0,2022,17171
1240,1.2,4.3,2022,17223
1256,1.3,4.6,2022,17224
1270,1.1,5.0,2022,17225
1240,1.2,4.3,2022,17277
1256,1.3,4.6,2022,17278
1270,1.1,5.0,2022,17279
1295,1.6,6.9,2022,17331
1322,2.1,7.7,2022,17332
1344,1.7,8.1,2022,17333
1413,0.0,7.0,2022,17385
1414,0.1,7.1,2022,17386
1514,7.1,7.2,2022,17387
1439,0.0,7.1,2022,17439
1439,0.0,7.1,2022,17440
1544,7.3,7.3,2022,17441
1103,1.4,0.7,2022,17493
1123,1.8,2.1,2022,17494
1106,-1.5,0.7,2022,17495
1092,1.5,0.6,2022,17547
1111,1.7,1.8,2022,17548
1091,-1.8,0.3,2022,17549
1070,0.6,5.1,2022,17601
1092,2.1,6.3,2022,17602
1113,1.9,7.0,2022,17603
1103,-3.4,5.9,2022,17655
1139,3.3,9.4,2022,17656
1169,2.6,11.3,2022,17657
1040,-1.3,5.2,2022,17709
1094,5.2,6.2,2022,17710
1059,-3.2,-1.7,2022,17711
1054,2.4,2.6,2022,17763
1056,0.2,3.0,2022,17764
1056,0.0,1.5,2022,17765
974,0.0,0.5,2022,17817
982,0.8,1.4,2022,17818
1018,3.7,4.4,2022,17819
1037,1.7,5.4,2022,17871
1073,3.5,9.0,2022,17872
1097,2.2,10.8,2022,17873
1120,2.9,8.9,2022,17925
1137,1.5,7.5,2022,17926
1184,4.1,11.3,2022,17927
1131,1.3,3.0,2022,17979
1143,1.1,3.3,2022,17980
1160,1.5,4.5,2022,17981
1007,2.4,-0.2,2022,18033
1008,0.1,0.7,2022,18034
1026,1.8,3.5,2022,18035
1204,0.7,5.1,2022,18087
1223,1.6,4.8,2022,18088
1239,1.3,5.1,2022,18089
1252,0.0,4.0,2022,18141
1309,4.6,8.5,2022,18142
1335,2.0,8.4,2022,18143
1139,4.2,15.9,2022,18195
1164,2.2,15.4,2022,18196
1170,0.5,11.3,2022,18197
1101,2.8,7.0,2022,18249
1100,-0.1,4.6,2022,18250
1095,-0.5,4.4,2022,18251
1171,6.5,23.0,2022,18303
1233,5.3,24.3,2022,18304
1201,-2.6,15.1,2022,18305
1269,8.6,32.2,2022,18357
1349,6.3,32.4,2022,18358
1287,-4.6,18.6,2022,18359
1119,-6.5,5.8,2022,18411
987,-11.8,-4.0,2022,18412
1141,15.6,-2.7,2022,18413
778,0.5,0.0,2022,18465
770,-1.0,0.5,2022,18466
787,2.2,3.7,2022,18467
1247,0.6,2.9,2022,18519
1266,1.5,4.5,2022,18520
1366,7.9,10.3,2022,18521
332,-4.0,-4.0,2022,18573
357,7.5,17.0,2022,18574
294,-17.6,-1.0,2022,18575
822,0.6,0.0,2022,18627
811,-1.3,0.0,2022,18628
832,2.6,3.6,2022,18629
1076,-0.8,4.2,2022,18681
1083,0.7,4.7,2022,18682
1100,1.6,3.5,2022,18683
450,-6.6,-8.7,2022,18735
405,-10.0,-8.8,2022,18736
430,6.2,-6.5,2022,18737
1281,0.9,10.1,2022,18789
1337,4.4,12.8,2022,18790
1346,0.7,10.3,2022,18791
1154,-1.4,11.6,2022,18843
1177,2.0,8.9,2022,18844
1202,2.1,5.4,2022,18845
1104,0.2,0.2,2022,18897
1116,1.1,2.8,2022,18898
1097,-1.7,0.2,2022,18899
1298,-1.1,3.1,2022,18951
1350,4.0,5.7,2022,18952
1355,0.4,5.9,2022,18953
1530,2.5,7.9,2022,19005
1523,-0.5,7.1,2022,19006
1623,6.6,10.8,2022,19007
1085,1.4,2.1,2022,19059
1085,0.0,2.1,2022,19060
1100,1.4,2.8,2022,19061
1179,0.0,2.0,2022,19113
