ID,protocol id,series_ref,quarter,expenditures,groups,index,quarterly,annually,year
11848,Maori,HPIQ.SMAO116,2,Other miscellaneous services,subgroup,1269,3.0,5.2,2022
11849,Maori,HPIQ.SMAO116,3,Other miscellaneous services,subgroup,1280,0.9,5.4,2022
11850,Maori,HPIQ.SMAO13,1,Interest payments,group,1092,-1.6,-2.2,2019
11851,Maori,HPIQ.SMAO13,2,Interest payments,group,1079,-1.2,-4.0,2019
11852,Maori,HPIQ.SMAO13,3,Interest payments,group,1051,-2.6,-5.5,2019
11853,Maori,HPIQ.SMAO13,4,Interest payments,group,1029,-2.1,-7.3,2019
11854,Maori,HPIQ.SMAO13,1,Interest payments,group,1023,-0.6,-6.3,2020
11855,Maori,HPIQ.SMAO13,2,Interest payments,group,999,-2.3,-7.4,2020
11856,Maori,HPIQ.SMAO13,3,Interest payments,group,940,-5.9,-10.6,2020
11857,Maori,HPIQ.SMAO13,4,Interest payments,group,906,-3.6,-12.0,2020
11858,Maori,HPIQ.SMAO13,1,Interest payments,group,909,0.3,-11.1,2021
11859,Maori,HPIQ.SMAO13,2,Interest payments,group,916,0.8,-8.3,2021
11860,Maori,HPIQ.SMAO13,3,Interest payments,group,912,-0.4,-3.0,2021
11861,Maori,HPIQ.SMAO13,4,Interest payments,group,963,5.6,6.3,2021
11862,Maori,HPIQ.SMAO13,1,Interest payments,group,1078,11.9,18.6,2022
11863,Maori,HPIQ.SMAO13,2,Interest payments,group,1189,10.3,29.8,2022
11864,Maori,HPIQ.SMAO13,3,Interest payments,group,1265,6.4,38.7,2022
11865,Maori,HPIQ.SMAO131,1,Interest payments,subgroup,1092,-1.6,-2.2,2019
11866,Maori,HPIQ.SMAO131,2,Interest payments,subgroup,1079,-1.2,-4.0,2019
11867,Maori,HPIQ.SMAO131,3,Interest payments,subgroup,1051,-2.6,-5.5,2019
11868,Maori,HPIQ.SMAO131,4,Interest payments,subgroup,1029,-2.1,-7.3,2019
11869,Maori,HPIQ.SMAO131,1,Interest payments,subgroup,1023,-0.6,-6.3,2020
11870,Maori,HPIQ.SMAO131,2,Interest payments,subgroup,999,-2.3,-7.4,2020
11871,Maori,HPIQ.SMAO131,3,Interest payments,subgroup,940,-5.9,-10.6,2020
11872,Maori,HPIQ.SMAO131,4,Interest payments,subgroup,906,-3.6,-12.0,2020
11873,Maori,HPIQ.SMAO131,1,Interest payments,subgroup,909,0.3,-11.1,2021
11874,Maori,HPIQ.SMAO131,2,Interest payments,subgroup,916,0.8,-8.3,2021
11875,Maori,HPIQ.SMAO131,3,Interest payments,subgroup,912,-0.4,-3.0,2021
11876,Maori,HPIQ.SMAO131,4,Interest payments,subgroup,963,5.6,6.3,2021
11877,Maori,HPIQ.SMAO131,1,Interest payments,subgroup,1078,11.9,18.6,2022
11878,Maori,HPIQ.SMAO131,2,Interest payments,subgroup,1189,10.3,29.8,2022
11879,Maori,HPIQ.SMAO131,3,Interest payments,subgroup,1265,6.4,38.7,2022
11880,Maori,HPIQ.SMAOA,1,All groups,All groups,1065,0.4,1.4,2019
11881,Maori,HPIQ.SMAOA,2,All groups,All groups,1071,0.6,1.8,2019
11882,Maori,HPIQ.SMAOA,3,All groups,All groups,1077,0.6,1.6,2019
11883,Maori,HPIQ.SMAOA,4,All groups,All groups,1081,0.4,1.9,2019
11884,Maori,HPIQ.SMAOA,1,All groups,All groups,1093,1.1,2.6,2020
11885,Maori,HPIQ.SMAOA,2,All groups,All groups,1088,-0.5,1.6,2020
11886,Maori,HPIQ.SMAOA,3,All groups,All groups,1091,0.3,1.3,2020
11887,Maori,HPIQ.SMAOA,4,All groups,All groups,1094,0.3,1.2,2020
11888,Maori,HPIQ.SMAOA,1,All groups,All groups,1105,1.0,1.1,2021
11889,Maori,HPIQ.SMAOA,2,All groups,All groups,1116,1.0,2.6,2021
11890,Maori,HPIQ.SMAOA,3,All groups,All groups,1136,1.8,4.1,2021
11891,Maori,HPIQ.SMAOA,4,All groups,All groups,1152,1.4,5.3,2021
11892,Maori,HPIQ.SMAOA,1,All groups,All groups,1179,2.3,6.7,2022
11893,Maori,HPIQ.SMAOA,2,All groups,All groups,1201,1.9,7.6,2022
11894,Maori,HPIQ.SMAOA,3,All groups,All groups,1224,1.9,7.7,2022
11895,Superannuitant,HPIQ.SSUP01,1,Food,group,1033,1.5,0.8,2019
11896,Superannuitant,HPIQ.SSUP01,2,Food,group,1036,0.3,0.7,2019
11897,Superannuitant,HPIQ.SSUP01,3,Food,group,1050,1.4,1.4,2019
11898,Superannuitant,HPIQ.SSUP01,4,Food,group,1044,-0.6,2.6,2019
11899,Superannuitant,HPIQ.SSUP01,1,Food,group,1066,2.1,3.2,2020
11900,Superannuitant,HPIQ.SSUP01,2,Food,group,1075,0.8,3.8,2020
11901,Superannuitant,HPIQ.SSUP01,3,Food,group,1091,1.5,3.9,2020
11902,Superannuitant,HPIQ.SSUP01,4,Food,group,1068,-2.1,2.3,2020
11903,Superannuitant,HPIQ.SSUP01,1,Food,group,1072,0.4,0.6,2021
11904,Superannuitant,HPIQ.SSUP01,2,Food,group,1088,1.5,1.2,2021
11905,Superannuitant,HPIQ.SSUP01,3,Food,group,1124,3.3,3.0,2021
11906,Superannuitant,HPIQ.SSUP01,4,Food,group,1113,-1.0,4.2,2021
11907,Superannuitant,HPIQ.SSUP01,1,Food,group,1150,3.3,7.3,2022
11908,Superannuitant,HPIQ.SSUP01,2,Food,group,1163,1.1,6.9,2022
11909,Superannuitant,HPIQ.SSUP01,3,Food,group,1218,4.7,8.4,2022
11910,Superannuitant,HPIQ.SSUP011,1,Fruit and vegetables,subgroup,1050,6.2,-2.7,2019
11911,Superannuitant,HPIQ.SSUP011,2,Fruit and vegetables,subgroup,1049,-0.1,-4.9,2019
11912,Superannuitant,HPIQ.SSUP011,3,Fruit and vegetables,subgroup,1069,1.9,-4.6,2019
11913,Superannuitant,HPIQ.SSUP011,4,Fruit and vegetables,subgroup,1010,-5.5,2.1,2019
11914,Superannuitant,HPIQ.SSUP011,1,Fruit and vegetables,subgroup,1055,4.5,0.5,2020
11915,Superannuitant,HPIQ.SSUP011,2,Fruit and vegetables,subgroup,1094,3.7,4.3,2020
11916,Superannuitant,HPIQ.SSUP011,3,Fruit and vegetables,subgroup,1219,11.4,14.0,2020
11917,Superannuitant,HPIQ.SSUP011,4,Fruit and vegetables,subgroup,1084,-11.1,7.3,2020
11918,Superannuitant,HPIQ.SSUP011,1,Fruit and vegetables,subgroup,1078,-0.6,2.2,2021
11919,Superannuitant,HPIQ.SSUP011,2,Fruit and vegetables,subgroup,1151,6.8,5.2,2021
11920,Superannuitant,HPIQ.SSUP011,3,Fruit and vegetables,subgroup,1287,11.8,5.6,2021
11921,Superannuitant,HPIQ.SSUP011,4,Fruit and vegetables,subgroup,1159,-9.9,6.9,2021
11922,Superannuitant,HPIQ.SSUP011,1,Fruit and vegetables,subgroup,1257,8.5,16.6,2022
11923,Superannuitant,HPIQ.SSUP011,2,Fruit and vegetables,subgroup,1244,-1.0,8.1,2022
11924,Superannuitant,HPIQ.SSUP011,3,Fruit and vegetables,subgroup,1461,17.4,13.5,2022
11925,Superannuitant,HPIQ.SSUP012,1,"Meat, poultry and fish",subgroup,1038,0.0,2.4,2019
11926,Superannuitant,HPIQ.SSUP012,2,"Meat, poultry and fish",subgroup,1041,0.3,2.8,2019
11927,Superannuitant,HPIQ.SSUP012,3,"Meat, poultry and fish",subgroup,1076,3.4,6.3,2019
11928,Superannuitant,HPIQ.SSUP012,4,"Meat, poultry and fish",subgroup,1097,2.0,5.7,2019
11929,Superannuitant,HPIQ.SSUP012,1,"Meat, poultry and fish",subgroup,1114,1.5,7.3,2020
11930,Superannuitant,HPIQ.SSUP012,2,"Meat, poultry and fish",subgroup,1098,-1.4,5.5,2020
11931,Superannuitant,HPIQ.SSUP012,3,"Meat, poultry and fish",subgroup,1104,0.5,2.6,2020
11932,Superannuitant,HPIQ.SSUP012,4,"Meat, poultry and fish",subgroup,1098,-0.5,0.1,2020
11933,Superannuitant,HPIQ.SSUP012,1,"Meat, poultry and fish",subgroup,1093,-0.5,-1.9,2021
11934,Superannuitant,HPIQ.SSUP012,2,"Meat, poultry and fish",subgroup,1095,0.2,-0.3,2021
11935,Superannuitant,HPIQ.SSUP012,3,"Meat, poultry and fish",subgroup,1128,3.0,2.2,2021
11936,Superannuitant,HPIQ.SSUP012,4,"Meat, poultry and fish",subgroup,1137,0.8,3.6,2021
11937,Superannuitant,HPIQ.SSUP012,1,"Meat, poultry and fish",subgroup,1172,3.1,7.2,2022
11938,Superannuitant,HPIQ.SSUP012,2,"Meat, poultry and fish",subgroup,1174,0.2,7.2,2022
11939,Superannuitant,HPIQ.SSUP012,3,"Meat, poultry and fish",subgroup,1206,2.7,6.9,2022
11940,Superannuitant,HPIQ.SSUP013,1,Grocery food,subgroup,1001,0.6,0.7,2019
11941,Superannuitant,HPIQ.SSUP013,2,Grocery food,subgroup,1001,0.0,1.4,2019
11942,Superannuitant,HPIQ.SSUP013,3,Grocery food,subgroup,1007,0.6,1.8,2019
11943,Superannuitant,HPIQ.SSUP013,4,Grocery food,subgroup,1010,0.3,1.5,2019
11944,Superannuitant,HPIQ.SSUP013,1,Grocery food,subgroup,1029,1.9,2.8,2020
11945,Superannuitant,HPIQ.SSUP013,2,Grocery food,subgroup,1036,0.7,3.5,2020
11946,Superannuitant,HPIQ.SSUP013,3,Grocery food,subgroup,1019,-1.6,1.2,2020
11947,Superannuitant,HPIQ.SSUP013,4,Grocery food,subgroup,1017,-0.2,0.7,2020
11948,Superannuitant,HPIQ.SSUP013,1,Grocery food,subgroup,1026,0.9,-0.3,2021
11949,Superannuitant,HPIQ.SSUP013,2,Grocery food,subgroup,1030,0.4,-0.6,2021
11950,Superannuitant,HPIQ.SSUP013,3,Grocery food,subgroup,1046,1.6,2.6,2021
11951,Superannuitant,HPIQ.SSUP013,4,Grocery food,subgroup,1059,1.2,4.1,2021
11952,Superannuitant,HPIQ.SSUP013,1,Grocery food,subgroup,1086,2.5,5.8,2022
11953,Superannuitant,HPIQ.SSUP013,2,Grocery food,subgroup,1105,1.7,7.3,2022
11954,Superannuitant,HPIQ.SSUP013,3,Grocery food,subgroup,1129,2.2,7.9,2022
11955,Superannuitant,HPIQ.SSUP014,1,Non-alcoholic beverages,subgroup,1033,1.0,1.3,2019
11956,Superannuitant,HPIQ.SSUP014,2,Non-alcoholic beverages,subgroup,1036,0.3,0.0,2019
11957,Superannuitant,HPIQ.SSUP014,3,Non-alcoholic beverages,subgroup,1055,1.8,1.1,2019
11958,Superannuitant,HPIQ.SSUP014,4,Non-alcoholic beverages,subgroup,1033,-2.1,1.0,2019
11959,Superannuitant,HPIQ.SSUP014,1,Non-alcoholic beverages,subgroup,1054,2.0,2.0,2020
11960,Superannuitant,HPIQ.SSUP014,2,Non-alcoholic beverages,subgroup,1050,-0.4,1.4,2020
11961,Superannuitant,HPIQ.SSUP014,3,Non-alcoholic beverages,subgroup,1049,-0.1,-0.6,2020
11962,Superannuitant,HPIQ.SSUP014,4,Non-alcoholic beverages,subgroup,1042,-0.7,0.9,2020
11963,Superannuitant,HPIQ.SSUP014,1,Non-alcoholic beverages,subgroup,1047,0.5,-0.7,2021
11964,Superannuitant,HPIQ.SSUP014,2,Non-alcoholic beverages,subgroup,1042,-0.5,-0.8,2021
11965,Superannuitant,HPIQ.SSUP014,3,Non-alcoholic beverages,subgroup,1048,0.6,-0.1,2021
11966,Superannuitant,HPIQ.SSUP014,4,Non-alcoholic beverages,subgroup,1047,-0.1,0.5,2021
11967,Superannuitant,HPIQ.SSUP014,1,Non-alcoholic beverages,subgroup,1071,2.3,2.3,2022
11968,Superannuitant,HPIQ.SSUP014,2,Non-alcoholic beverages,subgroup,1083,1.1,3.9,2022
11969,Superannuitant,HPIQ.SSUP014,3,Non-alcoholic beverages,subgroup,1100,1.6,5.0,2022
11970,Superannuitant,HPIQ.SSUP015,1,Restaurant meals and ready-to-eat food,subgroup,1109,0.6,2.9,2019
11971,Superannuitant,HPIQ.SSUP015,2,Restaurant meals and ready-to-eat food,subgroup,1124,1.4,3.2,2019
11972,Superannuitant,HPIQ.SSUP015,3,Restaurant meals and ready-to-eat food,subgroup,1132,0.7,3.2,2019
11973,Superannuitant,HPIQ.SSUP015,4,Restaurant meals and ready-to-eat food,subgroup,1140,0.7,3.4,2019
11974,Superannuitant,HPIQ.SSUP015,1,Restaurant meals and ready-to-eat food,subgroup,1150,0.9,3.7,2020
11975,Superannuitant,HPIQ.SSUP015,2,Restaurant meals and ready-to-eat food,subgroup,1166,1.4,3.7,2020
11976,Superannuitant,HPIQ.SSUP015,3,Restaurant meals and ready-to-eat food,subgroup,1176,0.9,3.9,2020
11977,Superannuitant,HPIQ.SSUP015,4,Restaurant meals and ready-to-eat food,subgroup,1182,0.5,3.7,2020
11978,Superannuitant,HPIQ.SSUP015,1,Restaurant meals and ready-to-eat food,subgroup,1192,0.8,3.7,2021
11979,Superannuitant,HPIQ.SSUP015,2,Restaurant meals and ready-to-eat food,subgroup,1213,1.8,4.0,2021
11980,Superannuitant,HPIQ.SSUP015,3,Restaurant meals and ready-to-eat food,subgroup,1226,1.1,4.3,2021
11981,Superannuitant,HPIQ.SSUP015,4,Restaurant meals and ready-to-eat food,subgroup,1239,1.1,4.8,2021
11982,Superannuitant,HPIQ.SSUP015,1,Restaurant meals and ready-to-eat food,subgroup,1253,1.1,5.1,2022
11983,Superannuitant,HPIQ.SSUP015,2,Restaurant meals and ready-to-eat food,subgroup,1283,2.4,5.8,2022
11984,Superannuitant,HPIQ.SSUP015,3,Restaurant meals and ready-to-eat food,subgroup,1307,1.9,6.6,2022
11985,Superannuitant,HPIQ.SSUP02,1,Alcoholic beverages and tobacco,group,1154,4.1,3.6,2019
11986,Superannuitant,HPIQ.SSUP02,2,Alcoholic beverages and tobacco,group,1159,0.4,2.6,2019
11987,Superannuitant,HPIQ.SSUP02,3,Alcoholic beverages and tobacco,group,1162,0.3,3.0,2019
11988,Superannuitant,HPIQ.SSUP02,4,Alcoholic beverages and tobacco,group,1155,-0.6,4.1,2019
11989,Superannuitant,HPIQ.SSUP02,1,Alcoholic beverages and tobacco,group,1203,4.2,4.2,2020
11990,Superannuitant,HPIQ.SSUP02,2,Alcoholic beverages and tobacco,group,1210,0.6,4.4,2020
11991,Superannuitant,HPIQ.SSUP02,3,Alcoholic beverages and tobacco,group,1213,0.2,4.4,2020
11992,Superannuitant,HPIQ.SSUP02,4,Alcoholic beverages and tobacco,group,1216,0.2,5.3,2020
11993,Superannuitant,HPIQ.SSUP02,1,Alcoholic beverages and tobacco,group,1233,1.4,2.5,2021
11994,Superannuitant,HPIQ.SSUP02,2,Alcoholic beverages and tobacco,group,1236,0.2,2.1,2021
11995,Superannuitant,HPIQ.SSUP02,3,Alcoholic beverages and tobacco,group,1243,0.6,2.5,2021
11996,Superannuitant,HPIQ.SSUP02,4,Alcoholic beverages and tobacco,group,1237,-0.5,1.7,2021
11997,Superannuitant,HPIQ.SSUP02,1,Alcoholic beverages and tobacco,group,1267,2.4,2.8,2022
11998,Superannuitant,HPIQ.SSUP02,2,Alcoholic beverages and tobacco,group,1281,1.1,3.6,2022
11999,Superannuitant,HPIQ.SSUP02,3,Alcoholic beverages and tobacco,group,1303,1.7,4.8,2022
12000,Superannuitant,HPIQ.SSUP021,1,Alcoholic beverages,subgroup,1027,2.2,2.1,2019
12001,Superannuitant,HPIQ.SSUP021,2,Alcoholic beverages,subgroup,1034,0.7,0.9,2019
12002,Superannuitant,HPIQ.SSUP021,3,Alcoholic beverages,subgroup,1037,0.3,1.4,2019
12003,Superannuitant,HPIQ.SSUP021,4,Alcoholic beverages,subgroup,1029,-0.8,2.4,2019
12004,Superannuitant,HPIQ.SSUP021,1,Alcoholic beverages,subgroup,1040,1.1,1.3,2020
12005,Superannuitant,HPIQ.SSUP021,2,Alcoholic beverages,subgroup,1051,1.1,1.6,2020
12006,Superannuitant,HPIQ.SSUP021,3,Alcoholic beverages,subgroup,1054,0.3,1.6,2020
12007,Superannuitant,HPIQ.SSUP021,4,Alcoholic beverages,subgroup,1054,0.0,2.4,2020
12008,Superannuitant,HPIQ.SSUP021,1,Alcoholic beverages,subgroup,1064,0.9,2.3,2021
12009,Superannuitant,HPIQ.SSUP021,2,Alcoholic beverages,subgroup,1069,0.5,1.7,2021
12010,Superannuitant,HPIQ.SSUP021,3,Alcoholic beverages,subgroup,1078,0.8,2.3,2021
12011,Superannuitant,HPIQ.SSUP021,4,Alcoholic beverages,subgroup,1070,-0.7,1.5,2021
12012,Superannuitant,HPIQ.SSUP021,1,Alcoholic beverages,subgroup,1087,1.6,2.2,2022
12013,Superannuitant,HPIQ.SSUP021,2,Alcoholic beverages,subgroup,1105,1.7,3.4,2022
12014,Superannuitant,HPIQ.SSUP021,3,Alcoholic beverages,subgroup,1131,2.4,4.9,2022
12015,Superannuitant,HPIQ.SSUP022,1,Cigarettes and tobacco,subgroup,1632,8.7,7.3,2019
12016,Superannuitant,HPIQ.SSUP022,2,Cigarettes and tobacco,subgroup,1633,0.1,7.3,2019
12017,Superannuitant,HPIQ.SSUP022,3,Cigarettes and tobacco,subgroup,1633,0.0,7.3,2019
12018,Superannuitant,HPIQ.SSUP022,4,Cigarettes and tobacco,subgroup,1633,0.0,8.7,2019
12019,Superannuitant,HPIQ.SSUP022,1,Cigarettes and tobacco,subgroup,1820,11.5,11.5,2020
12020,Superannuitant,HPIQ.SSUP022,2,Cigarettes and tobacco,subgroup,1813,-0.4,11.0,2020
12021,Superannuitant,HPIQ.SSUP022,3,Cigarettes and tobacco,subgroup,1817,0.2,11.3,2020
12022,Superannuitant,HPIQ.SSUP022,4,Cigarettes and tobacco,subgroup,1827,0.6,11.9,2020
12023,Superannuitant,HPIQ.SSUP022,1,Cigarettes and tobacco,subgroup,1876,2.7,3.1,2021
12024,Superannuitant,HPIQ.SSUP022,2,Cigarettes and tobacco,subgroup,1872,-0.2,3.3,2021
12025,Superannuitant,HPIQ.SSUP022,3,Cigarettes and tobacco,subgroup,1873,0.1,3.1,2021
12026,Superannuitant,HPIQ.SSUP022,4,Cigarettes and tobacco,subgroup,1870,-0.2,2.4,2021
12027,Superannuitant,HPIQ.SSUP022,1,Cigarettes and tobacco,subgroup,1950,4.3,3.9,2022
12028,Superannuitant,HPIQ.SSUP022,2,Cigarettes and tobacco,subgroup,1953,0.2,4.3,2022
12029,Superannuitant,HPIQ.SSUP022,3,Cigarettes and tobacco,subgroup,1953,0.0,4.3,2022
12030,Superannuitant,HPIQ.SSUP03,1,Clothing and footwear,group,1003,0.1,-0.8,2019
12031,Superannuitant,HPIQ.SSUP03,2,Clothing and footwear,group,1013,1.0,-0.1,2019
12032,Superannuitant,HPIQ.SSUP03,3,Clothing and footwear,group,1007,-0.6,-0.9,2019
12033,Superannuitant,HPIQ.SSUP03,4,Clothing and footwear,group,1014,0.7,1.2,2019
12034,Superannuitant,HPIQ.SSUP03,1,Clothing and footwear,group,1015,0.1,1.2,2020
12035,Superannuitant,HPIQ.SSUP03,2,Clothing and footwear,group,974,-4.0,-3.8,2020
12036,Superannuitant,HPIQ.SSUP03,3,Clothing and footwear,group,983,0.9,-2.4,2020
12037,Superannuitant,HPIQ.SSUP03,4,Clothing and footwear,group,1002,1.9,-1.2,2020
12038,Superannuitant,HPIQ.SSUP03,1,Clothing and footwear,group,993,-0.9,-2.2,2021
12039,Superannuitant,HPIQ.SSUP03,2,Clothing and footwear,group,1025,3.2,5.2,2021
12040,Superannuitant,HPIQ.SSUP03,3,Clothing and footwear,group,1026,0.1,4.4,2021
12041,Superannuitant,HPIQ.SSUP03,4,Clothing and footwear,group,1031,0.5,2.9,2021
12042,Superannuitant,HPIQ.SSUP03,1,Clothing and footwear,group,1024,-0.7,3.1,2022
12043,Superannuitant,HPIQ.SSUP03,2,Clothing and footwear,group,1032,0.8,0.7,2022
12044,Superannuitant,HPIQ.SSUP03,3,Clothing and footwear,group,1042,1.0,1.6,2022
12045,Superannuitant,HPIQ.SSUP031,1,Clothing,subgroup,1000,0.2,-1.6,2019
12046,Superannuitant,HPIQ.SSUP031,2,Clothing,subgroup,1011,1.1,0.0,2019
12047,Superannuitant,HPIQ.SSUP031,3,Clothing,subgroup,1007,-0.4,-0.8,2019
12048,Superannuitant,HPIQ.SSUP031,4,Clothing,subgroup,1015,0.8,1.7,2019
12049,Superannuitant,HPIQ.SSUP031,1,Clothing,subgroup,1017,0.2,1.7,2020
12050,Superannuitant,HPIQ.SSUP031,2,Clothing,subgroup,989,-2.8,-2.2,2020
12051,Superannuitant,HPIQ.SSUP031,3,Clothing,subgroup,995,0.6,-1.2,2020
12052,Superannuitant,HPIQ.SSUP031,4,Clothing,subgroup,1014,1.9,-0.1,2020
12053,Superannuitant,HPIQ.SSUP031,1,Clothing,subgroup,1002,-1.2,-1.5,2021
12054,Superannuitant,HPIQ.SSUP031,2,Clothing,subgroup,1031,2.9,4.2,2021
12055,Superannuitant,HPIQ.SSUP031,3,Clothing,subgroup,1033,0.2,3.8,2021
12056,Superannuitant,HPIQ.SSUP031,4,Clothing,subgroup,1037,0.4,2.3,2021
12057,Superannuitant,HPIQ.SSUP031,1,Clothing,subgroup,1033,-0.4,3.1,2022
12058,Superannuitant,HPIQ.SSUP031,2,Clothing,subgroup,1037,0.4,0.6,2022
12059,Superannuitant,HPIQ.SSUP031,3,Clothing,subgroup,1050,1.3,1.6,2022
12060,Superannuitant,HPIQ.SSUP032,1,Footwear,subgroup,1012,-0.1,2.7,2019
12061,Superannuitant,HPIQ.SSUP032,2,Footwear,subgroup,1016,0.4,-0.8,2019
12062,Superannuitant,HPIQ.SSUP032,3,Footwear,subgroup,1006,-1.0,-0.8,2019
12063,Superannuitant,HPIQ.SSUP032,4,Footwear,subgroup,1008,0.2,-0.5,2019
12064,Superannuitant,HPIQ.SSUP032,1,Footwear,subgroup,1002,-0.6,-1.0,2020
12065,Superannuitant,HPIQ.SSUP032,2,Footwear,subgroup,901,-10.1,-11.3,2020
12066,Superannuitant,HPIQ.SSUP032,3,Footwear,subgroup,930,3.2,-7.6,2020
12067,Superannuitant,HPIQ.SSUP032,4,Footwear,subgroup,952,2.4,-5.6,2020
12068,Superannuitant,HPIQ.SSUP032,1,Footwear,subgroup,953,0.1,-4.9,2021
12069,Superannuitant,HPIQ.SSUP032,2,Footwear,subgroup,1004,5.4,11.4,2021
12070,Superannuitant,HPIQ.SSUP032,3,Footwear,subgroup,1003,-0.1,7.8,2021
12071,Superannuitant,HPIQ.SSUP032,4,Footwear,subgroup,1014,1.1,6.5,2021
12072,Superannuitant,HPIQ.SSUP032,1,Footwear,subgroup,990,-2.4,3.9,2022
12073,Superannuitant,HPIQ.SSUP032,2,Footwear,subgroup,1019,2.9,1.5,2022
12074,Superannuitant,HPIQ.SSUP032,3,Footwear,subgroup,1017,-0.2,1.4,2022
12075,Superannuitant,HPIQ.SSUP04,1,Housing and household utilities,group,1143,0.5,3.5,2019
12076,Superannuitant,HPIQ.SSUP04,2,Housing and household utilities,group,1149,0.5,3.3,2019
12077,Superannuitant,HPIQ.SSUP04,3,Housing and household utilities,group,1172,2.0,3.3,2019
12078,Superannuitant,HPIQ.SSUP04,4,Housing and household utilities,group,1176,0.3,3.4,2019
12079,Superannuitant,HPIQ.SSUP04,1,Housing and household utilities,group,1185,0.8,3.7,2020
12080,Superannuitant,HPIQ.SSUP04,2,Housing and household utilities,group,1190,0.4,3.6,2020
12081,Superannuitant,HPIQ.SSUP04,3,Housing and household utilities,group,1204,1.2,2.7,2020
12082,Superannuitant,HPIQ.SSUP04,4,Housing and household utilities,group,1203,-0.1,2.3,2020
12083,Superannuitant,HPIQ.SSUP04,1,Housing and household utilities,group,1209,0.5,2.0,2021
12084,Superannuitant,HPIQ.SSUP04,2,Housing and household utilities,group,1216,0.6,2.2,2021
12085,Superannuitant,HPIQ.SSUP04,3,Housing and household utilities,group,1249,2.7,3.7,2021
12086,Superannuitant,HPIQ.SSUP04,4,Housing and household utilities,group,1254,0.4,4.2,2021
12087,Superannuitant,HPIQ.SSUP04,1,Housing and household utilities,group,1265,0.9,4.6,2022
12088,Superannuitant,HPIQ.SSUP04,2,Housing and household utilities,group,1280,1.2,5.3,2022
12089,Superannuitant,HPIQ.SSUP04,3,Housing and household utilities,group,1314,2.7,5.2,2022
12090,Superannuitant,HPIQ.SSUP041,1,Actual rentals for housing,subgroup,1108,0.6,2.5,2019
12091,Superannuitant,HPIQ.SSUP041,2,Actual rentals for housing,subgroup,1120,1.1,2.8,2019
12092,Superannuitant,HPIQ.SSUP041,3,Actual rentals for housing,subgroup,1129,0.8,3.2,2019
12093,Superannuitant,HPIQ.SSUP041,4,Actual rentals for housing,subgroup,1141,1.1,3.6,2019
12094,Superannuitant,HPIQ.SSUP041,1,Actual rentals for housing,subgroup,1157,1.4,4.4,2020
12095,Superannuitant,HPIQ.SSUP041,2,Actual rentals for housing,subgroup,1166,0.8,4.1,2020
12096,Superannuitant,HPIQ.SSUP041,3,Actual rentals for housing,subgroup,1173,0.6,3.9,2020
12097,Superannuitant,HPIQ.SSUP041,4,Actual rentals for housing,subgroup,1181,0.7,3.5,2020
12098,Superannuitant,HPIQ.SSUP041,1,Actual rentals for housing,subgroup,1196,1.3,3.4,2021
12099,Superannuitant,HPIQ.SSUP041,2,Actual rentals for housing,subgroup,1209,1.1,3.7,2021
12100,Superannuitant,HPIQ.SSUP041,3,Actual rentals for housing,subgroup,1221,1.0,4.1,2021
12101,Superannuitant,HPIQ.SSUP041,4,Actual rentals for housing,subgroup,1237,1.3,4.7,2021
12102,Superannuitant,HPIQ.SSUP041,1,Actual rentals for housing,subgroup,1253,1.3,4.8,2022
12103,Superannuitant,HPIQ.SSUP041,2,Actual rentals for housing,subgroup,1271,1.4,5.1,2022
12104,Superannuitant,HPIQ.SSUP041,3,Actual rentals for housing,subgroup,1287,1.3,5.4,2022
12105,Superannuitant,HPIQ.SSUP04101,1,Actual rentals for housing,class,1108,0.6,2.5,2019
12106,Superannuitant,HPIQ.SSUP04101,2,Actual rentals for housing,class,1120,1.1,2.8,2019
12107,Superannuitant,HPIQ.SSUP04101,3,Actual rentals for housing,class,1129,0.8,3.2,2019
12108,Superannuitant,HPIQ.SSUP04101,4,Actual rentals for housing,class,1141,1.1,3.6,2019
12109,Superannuitant,HPIQ.SSUP04101,1,Actual rentals for housing,class,1157,1.4,4.4,2020
12110,Superannuitant,HPIQ.SSUP04101,2,Actual rentals for housing,class,1166,0.8,4.1,2020
12111,Superannuitant,HPIQ.SSUP04101,3,Actual rentals for housing,class,1173,0.6,3.9,2020
12112,Superannuitant,HPIQ.SSUP04101,4,Actual rentals for housing,class,1181,0.7,3.5,2020
12113,Superannuitant,HPIQ.SSUP04101,1,Actual rentals for housing,class,1196,1.3,3.4,2021
12114,Superannuitant,HPIQ.SSUP04101,2,Actual rentals for housing,class,1209,1.1,3.7,2021
12115,Superannuitant,HPIQ.SSUP04101,3,Actual rentals for housing,class,1221,1.0,4.1,2021
12116,Superannuitant,HPIQ.SSUP04101,4,Actual rentals for housing,class,1237,1.3,4.7,2021
12117,Superannuitant,HPIQ.SSUP04101,1,Actual rentals for housing,class,1253,1.3,4.8,2022
12118,Superannuitant,HPIQ.SSUP04101,2,Actual rentals for housing,class,1271,1.4,5.1,2022
12119,Superannuitant,HPIQ.SSUP04101,3,Actual rentals for housing,class,1287,1.3,5.4,2022
12120,Superannuitant,HPIQ.SSUP043,1,Property maintenance,subgroup,1145,0.0,2.3,2019
12121,Superannuitant,HPIQ.SSUP043,2,Property maintenance,subgroup,1154,0.8,2.4,2019
12122,Superannuitant,HPIQ.SSUP043,3,Property maintenance,subgroup,1165,1.0,2.6,2019
