year,expenditures,protocol_id,index
2021,Actual rentals for housing,Expenditure,1192
2021,Recreation and culture,Expenditure,1107
2021,Hospital services,Expenditure,1198
2021,Hospital services,Expenditure,1222
2021,Hospital services,Expenditure,1242
2021,Accommodation services,Expenditure,1418
2021,Accommodation services,Expenditure,1422
2021,Accommodation services,Expenditure,1465
2021,Accommodation services,Expenditure,1493
2021,Local authority rates and payments,Expenditure,1341
2021,Cigarettes and tobacco,Expenditure,1871
2021,Cigarettes and tobacco,Expenditure,1867
2021,Cigarettes and tobacco,Expenditure,1868
2021,Cigarettes and tobacco,Expenditure,1866
2021,Major recreational and cultural equipment,Expenditure,1143
2021,Major recreational and cultural equipment,Expenditure,1132
2021,Footwear,Expenditure,1011
2021,Footwear,Expenditure,1008
2021,Footwear,Expenditure,990
2021,"Furniture, furnishings and floor coverings",Expenditure,1094
2021,Education,Expenditure,1063
2021,Education,Expenditure,1063
2021,Education,Expenditure,1070
2021,Education,Expenditure,1070
2021,Other educational fees,Expenditure,1076
2021,Household energy,Expenditure,1086
2021,Grocery food,Expenditure,1059
2021,Major recreational and cultural equipment,Expenditure,1102
2021,Major recreational and cultural equipment,Expenditure,1097
2021,Grocery food,Expenditure,1044
2021,Grocery food,Expenditure,1028
2021,Insurance,Expenditure,1306
2021,Insurance,Expenditure,1317
2021,Grocery food,Expenditure,1023
2021,Household appliances,Expenditure,1051
2021,Early childhood education,Expenditure,1156
2021,Early childhood education,Expenditure,1156
2021,Early childhood education,Expenditure,1179
2021,Early childhood education,Expenditure,1179
2021,Other household supplies and services,Expenditure,1063
2021,Local authority rates and payments,Expenditure,1342
2021,Personal care,Expenditure,1004
2021,Clothing and footwear,Expenditure,994
2021,Audio-visual and computing equipment,Expenditure,509
2021,Audio-visual and computing equipment,Expenditure,478
2021,Audio-visual and computing equipment,Expenditure,453
2021,Audio-visual and computing equipment,Expenditure,494
2021,Audio-visual and computing equipment,Expenditure,443
2021,Audio-visual and computing equipment,Expenditure,457
2021,Audio-visual and computing equipment,Expenditure,479
2021,Primary and secondary education,Expenditure,1220
2021,Primary and secondary education,Expenditure,1220
2021,Primary and secondary education,Expenditure,1220
2021,Primary and secondary education,Expenditure,1220
2021,Clothing and footwear,Expenditure,1022
2021,Clothing and footwear,Expenditure,1023
2021,Clothing and footwear,Expenditure,1024
2021,Audio-visual and computing equipment,Expenditure,527
2021,Personal care,Expenditure,1013
2021,Personal care,Expenditure,1031
2021,Personal care,Expenditure,1053
2021,"Glassware, tableware and household utensils",Expenditure,1028
2021,"Glassware, tableware and household utensils",Expenditure,1024
2021,"Glassware, tableware and household utensils",Expenditure,1033
2021,"Meat, poultry and fish",Expenditure,1101
2021,Tertiary and other post school education,Expenditure,933
2021,Tertiary and other post school education,Expenditure,933
2021,Tertiary and other post school education,Expenditure,933
2021,Tertiary and other post school education,Expenditure,933
2021,Recreation and culture,Expenditure,1055
2021,Accommodation services,Expenditure,1386
2021,Housing and household utilities,Expenditure,1230
2021,Recreation and culture,Expenditure,1069
2021,Recreation and culture,Expenditure,1054
2021,Recreation and culture,Expenditure,1038
2021,Recreation and culture,Expenditure,1041
2021,Non-alcoholic beverages,Expenditure,1051
2021,Clothing,Expenditure,1048
2021,Clothing,Expenditure,1043
2021,Non-alcoholic beverages,Expenditure,1054
2021,Other educational fees,Expenditure,1096
2021,Other educational fees,Expenditure,1096
2021,Other educational fees,Expenditure,1096
2021,Other educational fees,Expenditure,1096
2021,Clothing,Expenditure,995
2021,Clothing,Expenditure,1016
2021,Clothing,Expenditure,1017
2021,Clothing,Expenditure,1017
2021,Housing and household utilities,Expenditure,1221
2021,Housing and household utilities,Expenditure,1201
2021,Telecommunication services,Expenditure,963
2021,Other household supplies and services,Expenditure,1087
2021,"Meat, poultry and fish",Expenditure,1090
2021,"Meat, poultry and fish",Expenditure,1124
2021,Major recreational and cultural equipment,Expenditure,1135
2021,Miscellaneous goods and services,Expenditure,1189
2021,Miscellaneous goods and services,Expenditure,1202
2021,Miscellaneous goods and services,Expenditure,1216
2021,Miscellaneous goods and services,Expenditure,1229
2021,"Meat, poultry and fish",Expenditure,1064
2021,"Meat, poultry and fish",Expenditure,1065
2021,Other household supplies and services,Expenditure,1095
2021,Telecommunication services,Expenditure,949
2021,Telecommunication services,Expenditure,953
2021,Telecommunication services,Expenditure,965
2021,Non-alcoholic beverages,Expenditure,1046
2021,Major recreational and cultural equipment,Expenditure,1155
2021,Major recreational and cultural equipment,Expenditure,1188
2021,Major recreational and cultural equipment,Expenditure,1231
2021,Non-alcoholic beverages,Expenditure,1049
2021,Personal care,Expenditure,1019
2021,Personal care,Expenditure,1029
2021,Personal care,Expenditure,1045
2021,Personal care,Expenditure,1067
2021,Transport,Expenditure,966
2021,Transport,Expenditure,988
2021,Footwear,Expenditure,990
2021,Footwear,Expenditure,1049
2021,Footwear,Expenditure,1052
2021,Telecommunication equipment,Expenditure,485
2021,Telecommunication equipment,Expenditure,416
2021,Footwear,Expenditure,1057
2021,Other household supplies and services,Expenditure,1118
2021,Clothing,Expenditure,1042
2021,Clothing,Expenditure,1015
2021,Personal effects,Expenditure,1092
2021,Personal effects,Expenditure,1092
2021,Personal effects,Expenditure,1098
2021,Personal effects,Expenditure,1112
2021,Accommodation services,Expenditure,1383
2021,Personal effects,Expenditure,1134
2021,Personal effects,Expenditure,1128
2021,Telecommunication equipment,Expenditure,428
2021,Telecommunication equipment,Expenditure,485
2021,Personal effects,Expenditure,1136
2021,Fruit and vegetables,Expenditure,1140
2021,Fruit and vegetables,Expenditure,1263
2021,Transport,Expenditure,1023
2021,"Meat, poultry and fish",Expenditure,1115
2021,Interest payments,Expenditure,988
2021,Insurance,Expenditure,1278
2021,Insurance,Expenditure,1291
2021,Insurance,Expenditure,1306
2021,Insurance,Expenditure,1317
2021,Transport,Expenditure,1059
2021,Personal effects,Expenditure,1156
2021,Accommodation services,Expenditure,1417
2021,Housing and household utilities,Expenditure,1195
2021,Postal services,Expenditure,1272
2021,Postal services,Expenditure,1269
2021,Postal services,Expenditure,1246
2021,Interest payments,Expenditure,1049
2021,Housing and household utilities,Expenditure,1204
2021,Other recreational equipment and supplies,Expenditure,1052
2021,Other recreational equipment and supplies,Expenditure,1097
2021,Credit services,Expenditure,807
2021,Credit services,Expenditure,806
2021,Credit services,Expenditure,804
2021,Credit services,Expenditure,762
2021,Housing and household utilities,Expenditure,1225
2021,Housing and household utilities,Expenditure,1235
2021,Accommodation services,Expenditure,1458
2021,Postal services,Expenditure,1251
2021,Household appliances,Expenditure,1039
2021,Housing and household utilities,Expenditure,1192
2021,Fruit and vegetables,Expenditure,1138
2021,Other recreational equipment and supplies,Expenditure,1146
2021,Other recreational equipment and supplies,Expenditure,1169
2021,Fruit and vegetables,Expenditure,1072
2021,Household contents and services,Expenditure,1024
2021,Other miscellaneous services,Expenditure,1204
2021,Other miscellaneous services,Expenditure,1229
2021,Other miscellaneous services,Expenditure,1240
2021,Other miscellaneous services,Expenditure,1257
2021,Electricity,Expenditure,1075
2021,Other recreational equipment and supplies,Expenditure,1057
2021,Property rates and related services,Expenditure,1420
2021,Communication,Expenditure,955
2021,Communication,Expenditure,941
2021,Communication,Expenditure,945
2021,Communication,Expenditure,957
2021,Property rates and related services,Expenditure,1420
2021,Property rates and related services,Expenditure,1326
2021,Clothing and footwear,Expenditure,1044
2021,Clothing and footwear,Expenditure,1039
2021,Interest payments,Expenditure,967
2021,Interest payments,Expenditure,981
2021,Interest payments,Expenditure,978
2021,Interest payments,Expenditure,1038
2021,Actual rentals for housing,Expenditure,1189
2021,Actual rentals for housing,Expenditure,1201
2021,Actual rentals for housing,Expenditure,1210
2021,Actual rentals for housing,Expenditure,1225
2021,Property rates and related services,Expenditure,1413
2021,Property rates and related services,Expenditure,1413
2021,Passenger transport services,Expenditure,1238
2021,Clothing and footwear,Expenditure,1038
2021,Electricity,Expenditure,1083
2021,Credit services,Expenditure,846
2021,Credit services,Expenditure,846
2021,Interest payments,Expenditure,967
2021,Interest payments,Expenditure,981
2021,Interest payments,Expenditure,978
2021,Interest payments,Expenditure,1038
2021,Electricity,Expenditure,1086
2021,Food,Expenditure,1108
2021,Food,Expenditure,1114
2021,Passenger transport services,Expenditure,1191
2021,Passenger transport services,Expenditure,1065
2021,Passenger transport services,Expenditure,1091
2021,Food,Expenditure,1083
2021,Credit services,Expenditure,844
2021,Recreational and cultural services,Expenditure,1106
2021,Recreational and cultural services,Expenditure,1098
2021,Recreational and cultural services,Expenditure,1107
2021,All groups,Expenditure,1083
2021,All groups,Expenditure,1096
2021,All groups,Expenditure,1116
2021,All groups,Expenditure,1131
2021,Property rates and related services,Expenditure,1326
2021,Insurance,Expenditure,1275
2021,Insurance,Expenditure,1287
2022,Tertiary and other post school education,Expenditure,944
2022,Recreation and culture,Expenditure,1068
2022,Recreation and culture,Expenditure,1078
2022,Recreation and culture,Expenditure,1095
2022,Electricity,Expenditure,1090
2022,Electricity,Expenditure,1108
2022,Electricity,Expenditure,1088
2022,Tertiary and other post school education,Expenditure,953
2022,Tertiary and other post school education,Expenditure,953
2022,Audio-visual and computing equipment,Expenditure,463
2022,Audio-visual and computing equipment,Expenditure,429
2022,Audio-visual and computing equipment,Expenditure,449
2022,Restaurant meals and ready-to-eat food,Expenditure,1264
2022,Major recreational and cultural equipment,Expenditure,1158
2022,Major recreational and cultural equipment,Expenditure,1218
2022,Major recreational and cultural equipment,Expenditure,1262
2022,Household energy,Expenditure,1104
2022,Household energy,Expenditure,1119
2022,Household energy,Expenditure,1099
2022,Household appliances,Expenditure,1065
2022,Household appliances,Expenditure,1086
2022,Other recreational equipment and supplies,Expenditure,1157
2022,Other recreational equipment and supplies,Expenditure,1187
2022,Other recreational equipment and supplies,Expenditure,1216
2022,Local authority rates and payments,Expenditure,1540
2022,Household appliances,Expenditure,1096
2022,Household contents and services,Expenditure,1139
2022,Household contents and services,Expenditure,1114
2022,Recreational and cultural services,Expenditure,1084
2022,Recreational and cultural services,Expenditure,1095
2022,Recreational and cultural services,Expenditure,1079
2022,Local authority rates and payments,Expenditure,1437
2022,Local authority rates and payments,Expenditure,1437
2022,Household contents and services,Expenditure,1095
2022,"Newspapers, books and stationery",Expenditure,1317
2022,"Newspapers, books and stationery",Expenditure,1375
2022,"Newspapers, books and stationery",Expenditure,1368
2022,Property rates and related services,Expenditure,1513
2022,Property rates and related services,Expenditure,1414
2022,All groups,Expenditure,1144
2022,Accommodation services,Expenditure,1500
2022,Accommodation services,Expenditure,1479
2022,Accommodation services,Expenditure,1569
2022,Property rates and related services,Expenditure,1414
2022,"Glassware, tableware and household utensils",Expenditure,1012
2022,"Glassware, tableware and household utensils",Expenditure,1052
2022,"Glassware, tableware and household utensils",Expenditure,1096
2022,Education,Expenditure,1065
2022,Education,Expenditure,1065
2022,Education,Expenditure,1081
2022,Property maintenance,Expenditure,1321
2022,Property maintenance,Expenditure,1299
2022,Property maintenance,Expenditure,1274
2022,Early childhood education,Expenditure,1166
2022,Early childhood education,Expenditure,1166
2022,Early childhood education,Expenditure,1211
2022,All groups,Expenditure,1171
2022,Primary and secondary education,Expenditure,1172
2022,Primary and secondary education,Expenditure,1172
2022,Primary and secondary education,Expenditure,1172
2022,Actual rentals for housing,Expenditure,1281
2022,Actual rentals for housing,Expenditure,1266
2022,Actual rentals for housing,Expenditure,1248
2022,Tertiary and other post school education,Expenditure,991
2022,Tertiary and other post school education,Expenditure,991
2022,Tertiary and other post school education,Expenditure,991
2022,Actual rentals for housing,Expenditure,1281
2022,Tools and equipment for house and garden,Expenditure,1052
2022,Tools and equipment for house and garden,Expenditure,1087
2022,Tools and equipment for house and garden,Expenditure,1111
2022,Electricity,Expenditure,1087
2022,Other educational fees,Expenditure,1093
2022,Other educational fees,Expenditure,1093
2022,Other educational fees,Expenditure,1093
2022,Actual rentals for housing,Expenditure,1266
2022,Actual rentals for housing,Expenditure,1248
2022,Electricity,Expenditure,1104
2022,Electricity,Expenditure,1085
2022,Miscellaneous goods and services,Expenditure,1244
2022,Miscellaneous goods and services,Expenditure,1257
2022,Miscellaneous goods and services,Expenditure,1268
2022,Housing and household utilities,Expenditure,1280
2022,Housing and household utilities,Expenditure,1259
2022,Other educational fees,Expenditure,1086
2022,Other educational fees,Expenditure,1086
2022,Personal care,Expenditure,1073
2022,Personal care,Expenditure,1095
2022,Personal care,Expenditure,1105
2022,Housing and household utilities,Expenditure,1243
2022,Other household supplies and services,Expenditure,1146
2022,Personal effects,Expenditure,1150
2022,Personal effects,Expenditure,1177
2022,Personal effects,Expenditure,1207
2022,Footwear,Expenditure,1073
2022,Footwear,Expenditure,1042
2022,Footwear,Expenditure,1020
2022,Other household supplies and services,Expenditure,1165
2022,Other household supplies and services,Expenditure,1205
2022,Insurance,Expenditure,1321
2022,Insurance,Expenditure,1327
2022,Insurance,Expenditure,1332
2022,Household energy,Expenditure,1096
2022,Other educational fees,Expenditure,1086
2022,Credit services,Expenditure,736
2022,Credit services,Expenditure,687
2022,Credit services,Expenditure,730
2022,Clothing,Expenditure,1048
2022,Clothing,Expenditure,1034
2022,Clothing,Expenditure,1026
2022,Non-alcoholic beverages,Expenditure,1104
2022,Non-alcoholic beverages,Expenditure,1085
2022,Other miscellaneous services,Expenditure,1289
2022,Other miscellaneous services,Expenditure,1325
2022,Other miscellaneous services,Expenditure,1336
2022,Clothing and footwear,Expenditure,1047
2022,Health,Expenditure,1136
2022,Health,Expenditure,1156
2022,Interest payments,Expenditure,1131
2022,Interest payments,Expenditure,1249
2022,Interest payments,Expenditure,1321
2022,Clothing and footwear,Expenditure,1031
2022,Clothing and footwear,Expenditure,1022
2022,Health,Expenditure,1171
2022,Household energy,Expenditure,1112
2022,Household energy,Expenditure,1092
2022,Interest payments,Expenditure,1131
2022,Interest payments,Expenditure,1249
2022,Interest payments,Expenditure,1321
2022,Cigarettes and tobacco,Expenditure,1939
2022,Cigarettes and tobacco,Expenditure,1938
2022,Non-alcoholic beverages,Expenditure,1074
2022,All groups,Expenditure,1160
2022,All groups,Expenditure,1181
2022,All groups,Expenditure,1208
2022,Cigarettes and tobacco,Expenditure,1936
2022,Food,Expenditure,1158
2022,Food,Expenditure,1174
2022,Food,Expenditure,1223
2022,Alcoholic beverages,Expenditure,1134
2022,Alcoholic beverages,Expenditure,1107
2022,Alcoholic beverages,Expenditure,1089
2022,"Medical products, appliances and equipment",Expenditure,1001
2022,"Medical products, appliances and equipment",Expenditure,1005
2022,"Medical products, appliances and equipment",Expenditure,1018
2022,Fruit and vegetables,Expenditure,1253
2022,Fruit and vegetables,Expenditure,1246
2022,Fruit and vegetables,Expenditure,1472
2022,Local authority rates and payments,Expenditure,1544
2022,Local authority rates and payments,Expenditure,1439
2022,"Meat, poultry and fish",Expenditure,1151
2022,"Meat, poultry and fish",Expenditure,1150
2022,"Meat, poultry and fish",Expenditure,1180
2022,Alcoholic beverages and tobacco,Expenditure,1486
2022,Alcoholic beverages and tobacco,Expenditure,1469
2022,Alcoholic beverages and tobacco,Expenditure,1458
2022,Interest payments,Expenditure,1184
2022,Grocery food,Expenditure,1085
2022,Grocery food,Expenditure,1106
2022,Grocery food,Expenditure,1131
2022,Restaurant meals and ready-to-eat food,Expenditure,1319
2022,Non-alcoholic beverages,Expenditure,1082
2022,Non-alcoholic beverages,Expenditure,1092
2022,Non-alcoholic beverages,Expenditure,1111
2022,Restaurant meals and ready-to-eat food,Expenditure,1294
2022,Restaurant meals and ready-to-eat food,Expenditure,1261
2022,Out-patient services,Expenditure,1192
2022,Out-patient services,Expenditure,1211
2022,Out-patient services,Expenditure,1225
2022,Local authority rates and payments,Expenditure,1439
2022,Restaurant meals and ready-to-eat food,Expenditure,1253
2022,Restaurant meals and ready-to-eat food,Expenditure,1286
2022,Restaurant meals and ready-to-eat food,Expenditure,1308
2022,Non-alcoholic beverages,Expenditure,1106
2022,Non-alcoholic beverages,Expenditure,1087
2022,Alcoholic beverages and tobacco,Expenditure,1333
2022,Alcoholic beverages and tobacco,Expenditure,1349
2022,Alcoholic beverages and tobacco,Expenditure,1371
2022,Non-alcoholic beverages,Expenditure,1075
2022,Miscellaneous goods and services,Expenditure,1245
2022,Miscellaneous goods and services,Expenditure,1256
2022,Miscellaneous goods and services,Expenditure,1269
2022,Alcoholic beverages,Expenditure,1094
2022,Alcoholic beverages,Expenditure,1113
2022,Alcoholic beverages,Expenditure,1141
2022,Grocery food,Expenditure,1127
2022,Grocery food,Expenditure,1106
2022,Grocery food,Expenditure,1085
2022,Hospital services,Expenditure,1242
2022,Cigarettes and tobacco,Expenditure,1944
2022,Cigarettes and tobacco,Expenditure,1946
2022,Cigarettes and tobacco,Expenditure,1947
2022,Hospital services,Expenditure,1298
2022,Hospital services,Expenditure,1325
2022,Property rates and related services,Expenditure,1522
2022,Clothing and footwear,Expenditure,1016
2022,Clothing and footwear,Expenditure,1025
2022,Clothing and footwear,Expenditure,1036
2022,"Meat, poultry and fish",Expenditure,1171
2022,"Meat, poultry and fish",Expenditure,1141
2022,"Meat, poultry and fish",Expenditure,1137
2022,Property rates and related services,Expenditure,1421
2022,Property rates and related services,Expenditure,1421
2022,Clothing,Expenditure,1010
2022,Clothing,Expenditure,1015
2022,Clothing,Expenditure,1025
2022,Fruit and vegetables,Expenditure,1432
2022,Footwear,Expenditure,1049
2022,Footwear,Expenditure,1075
2022,Footwear,Expenditure,1091
2022,Fruit and vegetables,Expenditure,1235
2022,Fruit and vegetables,Expenditure,1248
2022,Transport,Expenditure,1091
2022,Transport,Expenditure,1121
2022,Housing and household utilities,Expenditure,1247
2022,Housing and household utilities,Expenditure,1263
2022,Housing and household utilities,Expenditure,1286
2022,Food,Expenditure,1206
2022,Food,Expenditure,1159
2022,Transport,Expenditure,1139
2022,Actual rentals for housing,Expenditure,1240
2022,Actual rentals for housing,Expenditure,1256
2022,Actual rentals for housing,Expenditure,1270
2022,Food,Expenditure,1144
2022,Interest payments,Expenditure,1309
2022,Interest payments,Expenditure,1381
2022,Actual rentals for housing,Expenditure,1240
2022,Actual rentals for housing,Expenditure,1256
2022,Actual rentals for housing,Expenditure,1270
2022,All groups,Expenditure,1220
2022,All groups,Expenditure,1197
2022,All groups,Expenditure,1180
2022,Food,Expenditure,1207
2022,Property maintenance,Expenditure,1295
2022,Property maintenance,Expenditure,1322
2022,Property maintenance,Expenditure,1344
2022,Purchase of vehicles,Expenditure,1032
2022,Purchase of vehicles,Expenditure,1041
2022,Purchase of vehicles,Expenditure,1041
2022,Property rates and related services,Expenditure,1413
2022,Property rates and related services,Expenditure,1414
2022,Property rates and related services,Expenditure,1514
2022,Interest payments,Expenditure,1241
2022,Interest payments,Expenditure,1165
2022,Interest payments,Expenditure,1060
2022,Property maintenance,Expenditure,1315
2022,Property maintenance,Expenditure,1291
2022,Property maintenance,Expenditure,1263
2022,Local authority rates and payments,Expenditure,1439
2022,Local authority rates and payments,Expenditure,1439
2022,Local authority rates and payments,Expenditure,1544
2022,Interest payments,Expenditure,1241
2022,Household energy,Expenditure,1103
2022,Household energy,Expenditure,1123
2022,Household energy,Expenditure,1106
2022,Interest payments,Expenditure,1165
2022,Interest payments,Expenditure,1060
2022,Electricity,Expenditure,1092
2022,Electricity,Expenditure,1111
2022,Electricity,Expenditure,1091
2022,Other miscellaneous services,Expenditure,1404
2022,Other miscellaneous services,Expenditure,1390
2022,Private transport supplies and services,Expenditure,1197
2022,Private transport supplies and services,Expenditure,1266
2022,Private transport supplies and services,Expenditure,1236
2022,Household contents and services,Expenditure,1070
2022,Household contents and services,Expenditure,1092
2022,Household contents and services,Expenditure,1113
2022,Other miscellaneous services,Expenditure,1367
2022,Actual rentals for housing,Expenditure,1293
2022,Personal care,Expenditure,1091
2022,"Furniture, furnishings and floor coverings",Expenditure,1103
2022,"Furniture, furnishings and floor coverings",Expenditure,1139
2022,"Furniture, furnishings and floor coverings",Expenditure,1169
2022,Credit services,Expenditure,751
2022,Credit services,Expenditure,711
2022,Credit services,Expenditure,711
2022,Personal care,Expenditure,1106
2022,Personal care,Expenditure,1119
2022,Grocery food,Expenditure,1129
2022,Household textiles,Expenditure,1040
2022,Household textiles,Expenditure,1094
2022,Household textiles,Expenditure,1059
2022,Petrol,Expenditure,1277
2022,Household appliances,Expenditure,1054
2022,Household appliances,Expenditure,1056
2022,Household appliances,Expenditure,1056
2022,Insurance,Expenditure,1359
2022,Insurance,Expenditure,1353
2022,Insurance,Expenditure,1349
2022,Petrol,Expenditure,1357
2022,Petrol,Expenditure,1296
2022,Actual rentals for housing,Expenditure,1278
2022,Actual rentals for housing,Expenditure,1260
2022,"Glassware, tableware and household utensils",Expenditure,974
2022,"Glassware, tableware and household utensils",Expenditure,982
2022,"Glassware, tableware and household utensils",Expenditure,1018
2022,Personal effects,Expenditure,1133
2022,Grocery food,Expenditure,1107
2022,Grocery food,Expenditure,1085
2022,Tools and equipment for house and garden,Expenditure,1037
2022,Tools and equipment for house and garden,Expenditure,1073
2022,Tools and equipment for house and garden,Expenditure,1097
2022,Personal effects,Expenditure,1099
2022,Personal effects,Expenditure,1120
2022,Food,Expenditure,1161
2022,Other household supplies and services,Expenditure,1120
2022,Other household supplies and services,Expenditure,1137
2022,Other household supplies and services,Expenditure,1184
2022,Personal care,Expenditure,1102
2022,Personal care,Expenditure,1090
2022,Passenger transport services,Expenditure,1033
2022,Passenger transport services,Expenditure,977
2022,Health,Expenditure,1131
2022,Health,Expenditure,1143
2022,Health,Expenditure,1160
2022,Personal care,Expenditure,1066
2022,Passenger transport services,Expenditure,1140
2022,Actual rentals for housing,Expenditure,1293
2022,"Medical products, appliances and equipment",Expenditure,1007
2022,"Medical products, appliances and equipment",Expenditure,1008
2022,"Medical products, appliances and equipment",Expenditure,1026
2022,Miscellaneous goods and services,Expenditure,1300
2022,Miscellaneous goods and services,Expenditure,1289
2022,Miscellaneous goods and services,Expenditure,1278
2022,Actual rentals for housing,Expenditure,1278
2022,Food,Expenditure,1149
2022,All groups,Expenditure,1199
2022,Out-patient services,Expenditure,1204
2022,Out-patient services,Expenditure,1223
2022,Out-patient services,Expenditure,1239
2022,Hospital services,Expenditure,1252
2022,Hospital services,Expenditure,1309
2022,Hospital services,Expenditure,1335
2022,Other educational fees,Expenditure,1120
2022,Other educational fees,Expenditure,1120
2022,Other educational fees,Expenditure,1120
2022,Communication,Expenditure,736
2022,Communication,Expenditure,742
2022,Communication,Expenditure,730
2022,Transport,Expenditure,1139
2022,Transport,Expenditure,1164
2022,Transport,Expenditure,1170
2022,Tertiary and other post school education,Expenditure,923
2022,Actual rentals for housing,Expenditure,1260
2022,Purchase of vehicles,Expenditure,1101
2022,Purchase of vehicles,Expenditure,1100
2022,Purchase of vehicles,Expenditure,1095
2022,Tertiary and other post school education,Expenditure,923
2022,Tertiary and other post school education,Expenditure,923
2022,Personal effects,Expenditure,1128
2022,Private transport supplies and services,Expenditure,1171
2022,Private transport supplies and services,Expenditure,1233
2022,Private transport supplies and services,Expenditure,1201
2022,Primary and secondary education,Expenditure,1129
2022,Primary and secondary education,Expenditure,1129
2022,Petrol,Expenditure,1269
2022,Petrol,Expenditure,1349
2022,Petrol,Expenditure,1287
2022,Primary and secondary education,Expenditure,1129
2022,Postal services,Expenditure,1272
2022,Postal services,Expenditure,1329
2022,Postal services,Expenditure,1383
2022,Passenger transport services,Expenditure,1119
2022,Passenger transport services,Expenditure,987
2022,Passenger transport services,Expenditure,1141
2022,Early childhood education,Expenditure,1252
2022,Early childhood education,Expenditure,1205
2022,Early childhood education,Expenditure,1205
2022,Housing and household utilities,Expenditure,1278
2022,Housing and household utilities,Expenditure,1255
2022,Housing and household utilities,Expenditure,1240
2022,Personal effects,Expenditure,1146
2022,Communication,Expenditure,778
2022,Communication,Expenditure,770
2022,Communication,Expenditure,787
2022,Personal effects,Expenditure,1175
2022,Postal services,Expenditure,1247
2022,Postal services,Expenditure,1266
2022,Postal services,Expenditure,1366
2022,Education,Expenditure,1055
2022,Education,Expenditure,1042
2022,Education,Expenditure,1042
2022,Telecommunication equipment,Expenditure,322
2022,Telecommunication equipment,Expenditure,332
2022,Telecommunication equipment,Expenditure,357
2022,Telecommunication equipment,Expenditure,294
2022,Accommodation services,Expenditure,1516
2022,Telecommunication equipment,Expenditure,346
2022,Telecommunication equipment,Expenditure,285
2022,Telecommunication services,Expenditure,822
2022,Telecommunication services,Expenditure,811
2022,Telecommunication services,Expenditure,832
2022,Accommodation services,Expenditure,1435
2022,Accommodation services,Expenditure,1434
2022,"Meat, poultry and fish",Expenditure,1193
2022,Recreation and culture,Expenditure,1076
2022,Recreation and culture,Expenditure,1083
2022,Recreation and culture,Expenditure,1100
2022,"Newspapers, books and stationery",Expenditure,1415
2022,"Newspapers, books and stationery",Expenditure,1398
2022,Audio-visual and computing equipment,Expenditure,450
2022,Audio-visual and computing equipment,Expenditure,405
2022,Audio-visual and computing equipment,Expenditure,430
2022,"Newspapers, books and stationery",Expenditure,1357
2022,Telecommunication services,Expenditure,809
2022,Telecommunication services,Expenditure,799
2022,Major recreational and cultural equipment,Expenditure,1281
2022,Major recreational and cultural equipment,Expenditure,1337
2022,Major recreational and cultural equipment,Expenditure,1346
2022,Recreational and cultural services,Expenditure,1021
2022,Recreational and cultural services,Expenditure,1045
2022,Recreational and cultural services,Expenditure,1033
2022,Telecommunication services,Expenditure,818
2022,Footwear,Expenditure,1051
2022,Footwear,Expenditure,1022
2022,Footwear,Expenditure,1009
2022,Other recreational equipment and supplies,Expenditure,1154
2022,Other recreational equipment and supplies,Expenditure,1177
2022,Other recreational equipment and supplies,Expenditure,1202
2022,Recreational and cultural services,Expenditure,1104
2022,Recreational and cultural services,Expenditure,1116
2022,Recreational and cultural services,Expenditure,1097
2022,Other recreational equipment and supplies,Expenditure,1241
2022,Other recreational equipment and supplies,Expenditure,1207
2022,Other recreational equipment and supplies,Expenditure,1182
2022,"Newspapers, books and stationery",Expenditure,1298
2022,"Newspapers, books and stationery",Expenditure,1350
2022,"Newspapers, books and stationery",Expenditure,1355
2022,Major recreational and cultural equipment,Expenditure,1202
2022,Recreation and culture,Expenditure,1099
2022,Recreation and culture,Expenditure,1111
2022,Recreation and culture,Expenditure,1137
2022,Accommodation services,Expenditure,1530
2022,Accommodation services,Expenditure,1523
2022,Accommodation services,Expenditure,1623
2022,Major recreational and cultural equipment,Expenditure,1165
2022,Major recreational and cultural equipment,Expenditure,1153
2022,Clothing,Expenditure,1068
2022,Education,Expenditure,1085
2022,Education,Expenditure,1085
2022,Education,Expenditure,1100
2022,Audio-visual and computing equipment,Expenditure,424
2022,Audio-visual and computing equipment,Expenditure,397
2022,Insurance,Expenditure,1325
2022,Insurance,Expenditure,1331
2022,Early childhood education,Expenditure,1179
2022,Early childhood education,Expenditure,1179
2022,Early childhood education,Expenditure,1227
2022,Audio-visual and computing equipment,Expenditure,459
2022,Primary and secondary education,Expenditure,1265
2022,Primary and secondary education,Expenditure,1265
2022,Primary and secondary education,Expenditure,1265
2022,Recreation and culture,Expenditure,1078
2022,Recreation and culture,Expenditure,1069
2022,Recreation and culture,Expenditure,1063
2022,Audio-visual and computing equipment,Expenditure,445
2022,Audio-visual and computing equipment,Expenditure,407
2022,Audio-visual and computing equipment,Expenditure,432
2022,Clothing,Expenditure,1054
2022,Tertiary and other post school education,Expenditure,944
2022,Tertiary and other post school education,Expenditure,944
2022,Clothing,Expenditure,1041
2022,Insurance,Expenditure,1338
2022,Other educational fees,Expenditure,1106
2022,Other educational fees,Expenditure,1106
2022,Other educational fees,Expenditure,1106
2022,Telecommunication services,Expenditure,980
2022,Telecommunication services,Expenditure,956
2022,Telecommunication services,Expenditure,966
2022,"Meat, poultry and fish",Expenditure,1161
2022,"Meat, poultry and fish",Expenditure,1161
